45.2,8,115.5958154
45.3,5.5,115.8557538
45.4,6.5,116.1235692
45.5,6.1,116.3638154
45.6,5.4,116.6139077
45.7,4.4,116.8738462
45.8,4.7,117.1259077
45.9,5,117.3819077
46.0,5.1,117.6792615
46.1,5.4,117.9037538
46.2,22,118.1696
46.3,55.4,118.4
46.4,52.6,118.7328
46.5,37.9,118.9769846
46.6,20.4,119.1817846
46.7,12.4,119.5165538
46.8,14,119.6918154
46.9,13.3,119.9478154
47.0,24.3,120.2353231
47.1,31,120.5543385
47.2,41.8,120.7236923
47.3,36.3,121.0584615
47.4,30.4,121.2297846
47.5,33.3,121.4759385
47.6,34.6,121.7811692
47.7,24.3,121.9938462
47.8,16,122.2557538
47.9,16.4,122.4979692
48.0,18.4,122.7894154
48.1,17.9,123.0493538
48.2,20.5,123.3152
48.3,17.9,123.5318154
48.4,22.7,123.7858462
48.5,22.1,124.0497231
48.6,22.1,124.2919385
48.7,22.7,124.5459692
48.8,23.1,124.8315077
48.9,26.1,125.0934154
49.0,26.7,125.3159385
49.1,26.3,125.5739077
49.2,25.7,125.8259692
49.3,26.4,126.0839385
49.4,27.1,126.3734154
49.5,27.4,126.6038154
49.6,28,126.8598154
49.7,28.6,127.1296
49.8,17.6,127.3639385
49.9,16.1,127.616
50.0,24.7,127.8936615
50.1,37.1,128.1555692
50.2,48.8,128.4096
50.3,65.2,128.7049846
50.4,77.1,128.9196308
50.5,92.2,129.1756308
50.6,104.3,129.4237538
50.7,120.8,129.6738462
50.8,143.9,129.9534769
50.9,155.7,130.2331077
51.0,143.8,130.5560615
51.1,127.8,130.7057231
51.2,109.4,130.9577846
51.3,61.2,131.3024
51.4,69.1,131.5131077
51.5,79.3,131.7316923
51.6,34.3,132.0034462
51.7,12.2,132.2436923
51.8,6.7,132.4937846
51.9,6.2,132.7596308
52.0,9,133.0274462
52.1,9.1,133.2499692
52.2,9.9,133.5118769
52.3,9.3,133.7836308
52.4,9.3,134.0219077
52.5,8.8,134.272
52.6,6,134.5437538
52.7,8.1,134.8273231
52.8,5.6,135.0439385
